N_unmapped	12138016	12138016	12138016
N_multimapping	0	0	0
N_noFeature	298527	9794618	360554
N_ambiguous	348915	4226	140944
FBgn0031081	2	0	2
FBgn0052826	0	0	0
FBgn0031085	0	0	0
FBgn0062565	130	0	130
FBgn0031088	1	1	0
FBgn0041626	0	0	0
FBgn0040784	1	0	1
FBgn0031086	33	1	32
FBgn0031082	3	3	0
FBgn0031080	4	0	4
FBgn0052821	0	0	0
FBgn0053217	243	2	241
FBgn0052350	246	29	375
FBgn0024733	50859	75	50784
FBgn0040372	570	2	568
FBgn0000316	587	6	613
FBgn0024989	52	0	54
FBgn0040371	85	0	85
FBgn0029521	79	0	84
FBgn0004034	11	0	11
FBgn0000022	0	0	0
FBgn0004170	0	0	0
FBgn0002561	0	0	0
FBgn0000137	1	0	1
FBgn0029522	0	16	48
FBgn0052817	10	11	12
FBgn0029524	27	0	29
FBgn0023536	202	0	225
FBgn0023534	12	0	12
FBgn0023535	13	44	42
FBgn0023537	1516	3	1513
FBgn0029525	275	15	262
FBgn0029523	33	58	44
FBgn0010019	1	0	1
FBgn0011822	0	0	0
FBgn0052816	12	8	9
FBgn0040370	203	24	179
FBgn0040373	180	2	178
FBgn0000108	678	3	675
FBgn0025640	533	81	571
FBgn0025635	191	10	181
FBgn0001341	364	12	360
FBgn0003575	571	0	571
FBgn0025634	197	0	197
FBgn0025638	778	8	782
FBgn0040383	601	22	600
FBgn0040382	357	8	350
FBgn0027343	2	0	2
FBgn0025621	488	4	484
FBgn0029535	0	0	0
FBgn0026874	33	4	29
FBgn0025616	41	37	4
FBgn0015799	186	3	183
FBgn0025620	1	0	1
FBgn0015288	8641	47	8595
FBgn0029532	10	0	10
FBgn0029531	37	14	57
FBgn0025639	447	11	448
FBgn0002579	18353	7	18346
FBgn0026879	793	49	863
FBgn0029529	68	2	78
FBgn0025633	823	0	823
FBgn0040892	0	0	0
FBgn0040341	1	1	0
FBgn0029539	0	0	0
FBgn0040339	124	0	170
FBgn0052815	67	51	54
FBgn0040340	373	2	371
FBgn0040347	95	8	104
FBgn0042146	1	0	1
FBgn0029552	0	0	0
FBgn0040337	211	2	211
FBgn0040398	403	0	403
FBgn0040365	0	0	0
FBgn0040397	157	11	159
FBgn0026143	492	5	489
FBgn0040351	46	2	48
FBgn0040338	0	0	0
FBgn0040350	2	2	0
FBgn0040349	5	3	2
FBgn0040348	39	32	24
FBgn0040346	310	2	345
FBgn0040342	18	15	4
FBgn0040345	31	77	0
FBgn0040343	0	0	0
FBgn0052814	7	0	7
FBgn0040364	0	0	0
FBgn0040362	0	0	0
FBgn0040361	1	0	1
FBgn0040360	0	0	0
FBgn0040359	0	0	0
FBgn0040358	0	0	0
FBgn0029568	0	0	0
FBgn0040357	0	0	0
FBgn0040367	3	2	1
FBgn0025642	27	0	27
FBgn0004650	9	0	9
FBgn0024362	513	1	512
FBgn0024361	103	1	102
FBgn0024364	352	1	352
FBgn0029573	43	33	10
FBgn0024987	913	0	913
FBgn0023169	667	19	671
FBgn0052813	87	2	85
FBgn0024985	680	0	680
FBgn0027794	468	1	467
FBgn0027795	83	9	74
FBgn0024986	272	4	291
FBgn0000826	151	3	149
FBgn0024365	926	8	918
FBgn0024360	322	2	320
FBgn0024366	17	0	17
